Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_frequently,BusinessTravel_Travel_rarely,Department_Research & development,EducationField_Life sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical degree,Gender_Male,JobRole_Human resources,JobRole_Laboratory technician,JobRole_Manager,JobRole_Manufacturing director,JobRole_Research director,JobRole_Research scientist,JobRole_Sales representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
37.0,1107,14.0,3,1,515,4,95,3,1,1,3034.0,26914,1,12,3,3,80,1,18,2,2,18.0,7.0,7.5,17,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40.0,759,2.0,2,1,516,4,46,3,2,2,5715.0,22553,7,12,3,3,80,2,8,5,3,5.0,4.0,1.0,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42.0,201,1.0,4,1,517,2,95,3,1,1,2576.0,20490,3,16,3,2,80,1,8,5,3,5.0,2.0,1.0,2,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
37.0,1305,10.0,4,1,518,3,49,3,2,2,4197.0,21123,2,12,3,4,80,0,18,2,2,1.0,0.0,0.0,1,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
43.0,982,12.0,3,1,520,1,59,2,4,2,14336.0,4345,1,11,3,3,80,1,25,3,3,18.0,10.0,3.0,9,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
40.0,555,2.0,3,1,521,2,78,2,2,3,3448.0,13436,6,22,4,2,80,1,20,3,3,1.0,0.0,0.0,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
54.0,821,5.0,2,1,522,1,86,3,5,1,16581.0,8509,4,11,3,3,80,1,24,4,2,4.0,2.0,1.0,2,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
34.0,1381,4.0,4,1,523,3,72,3,2,3,6538.0,12740,9,15,3,1,80,1,6,3,3,3.0,2.0,1.0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31.0,480,7.0,2,1,524,2,31,3,2,1,4306.0,4156,1,12,3,2,80,1,13,5,1,13.0,10.0,3.0,12,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
43.0,313,21.0,3,1,525,4,61,3,1,4,2258.0,15238,7,20,4,1,80,1,8,1,3,3.0,2.0,1.0,2,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
43.0,1473,8.0,4,1,526,3,74,3,2,3,4522.0,2227,4,14,3,4,80,0,8,3,3,5.0,2.0,0.0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
25.0,891,4.0,2,1,527,2,99,2,2,4,4487.0,12090,1,11,3,2,80,0,5,3,3,5.0,4.0,1.0,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
37.0,1063,25.0,5,1,529,2,72,3,2,3,4449.0,23866,3,15,3,1,80,2,15,2,3,13.0,11.0,7.5,7,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
31.0,329,1.0,2,1,530,4,98,2,1,1,2218.0,16193,1,12,3,3,80,1,4,3,3,4.0,2.0,3.0,2,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
39.0,1218,1.0,1,1,531,2,52,3,5,3,16581.0,8213,1,14,3,3,80,1,21,3,3,18.0,8.0,1.0,6,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
56.0,906,6.0,3,1,532,3,86,4,4,1,13212.0,18256,9,11,3,4,80,3,36,0,2,7.0,7.0,7.0,7,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,1082,12.0,3,1,533,2,83,3,2,3,6577.0,19558,0,11,3,2,80,0,6,6,3,5.0,4.0,4.0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
41.0,645,1.0,3,1,534,2,49,4,3,1,8392.0,19566,1,16,3,3,80,1,10,2,3,10.0,7.0,0.0,7,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
28.0,1300,17.0,2,1,536,3,79,3,2,1,4558.0,13535,1,12,3,4,80,1,10,2,3,10.0,0.0,1.0,8,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
25.0,688,3.0,3,1,538,1,91,3,1,1,4031.0,9396,5,13,3,3,80,1,6,5,3,2.0,2.0,0.0,2,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
52.0,319,3.0,3,1,543,4,39,2,3,3,7969.0,19609,2,14,3,3,80,0,28,4,3,5.0,4.0,0.0,4,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
45.0,192,10.0,2,1,544,1,69,3,1,4,2654.0,9655,3,21,4,4,80,2,8,3,2,2.0,2.0,0.0,2,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
52.0,1490,4.0,2,1,546,4,30,3,4,4,16555.0,10310,2,13,3,4,80,0,31,2,1,5.0,2.0,1.0,4,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
42.0,532,29.0,2,1,547,1,92,3,2,3,4556.0,12932,2,11,3,2,80,1,19,3,3,5.0,4.0,0.0,2,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30.0,317,2.0,3,1,548,3,43,1,2,4,6091.0,24793,2,20,4,3,80,0,11,2,3,5.0,4.0,0.0,2,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
60.0,422,7.0,3,1,549,1,41,3,5,1,16581.0,3854,5,11,3,4,80,0,33,5,1,18.0,8.0,7.5,10,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
46.0,1485,18.0,3,1,550,3,87,3,2,3,4810.0,26314,2,14,3,3,80,1,19,5,2,10.0,7.0,0.0,8,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
42.0,1368,28.0,4,1,551,4,88,2,2,4,4523.0,4386,0,11,3,4,80,3,7,4,4,6.0,5.0,0.0,4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
24.0,1448,1.0,1,1,554,1,62,3,1,2,3202.0,21972,1,16,3,2,80,0,6,4,3,5.0,3.0,1.0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
34.0,296,6.0,2,1,555,4,33,1,1,3,2351.0,12253,0,16,3,4,80,1,3,3,2,2.0,2.0,1.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
38.0,1490,2.0,2,1,556,4,42,3,1,4,1702.0,12106,1,23,4,3,80,1,1,3,3,1.0,0.0,0.0,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
40.0,1398,2.0,4,1,558,3,79,3,5,3,16581.0,13022,0,14,3,4,80,0,21,2,3,18.0,14.5,1.0,12,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
26.0,1349,23.0,3,1,560,1,90,3,1,4,2886.0,3032,1,22,4,2,80,2,3,3,1,3.0,2.0,0.0,2,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30.0,1400,3.0,3,1,562,3,53,3,1,4,2097.0,16734,4,15,3,3,80,1,9,3,1,5.0,3.0,1.0,4,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
29.0,986,3.0,4,1,564,2,93,2,3,3,11935.0,21526,1,18,3,3,80,0,10,2,3,10.0,2.0,0.0,7,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
29.0,408,25.0,5,1,565,3,71,2,1,2,2546.0,18300,5,16,3,2,80,0,6,2,4,2.0,2.0,1.0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
19.0,489,2.0,2,1,566,1,52,2,1,4,2564.0,18437,1,12,3,3,80,0,1,3,4,1.0,0.0,0.0,0,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False
30.0,1398,22.0,4,1,567,3,69,3,3,1,8412.0,2890,0,11,3,3,80,0,10,3,3,9.0,8.0,7.0,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
57.0,210,29.0,3,1,568,1,56,2,4,4,14118.0,22102,3,12,3,3,80,1,32,3,2,1.0,0.0,0.0,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
50.0,1099,29.0,4,1,569,2,88,2,4,3,16581.0,9314,0,15,3,2,80,1,28,2,3,18.0,10.0,7.5,7,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
30.0,1116,2.0,3,1,571,3,49,3,1,4,2564.0,7181,0,14,3,3,80,0,12,2,2,11.0,7.0,6.0,7,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
60.0,1499,28.0,3,1,573,3,80,2,3,1,10266.0,2845,4,19,3,4,80,0,22,5,4,18.0,13.0,7.5,11,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
47.0,983,2.0,2,1,574,1,65,3,2,4,5070.0,7389,5,13,3,3,80,3,20,2,3,5.0,0.0,0.0,4,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
46.0,1009,2.0,3,1,575,1,51,3,4,3,16581.0,2288,6,13,3,3,80,0,26,2,1,3.0,2.0,0.0,1,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
35.0,144,22.0,3,1,577,4,46,1,1,3,4230.0,19225,0,15,3,3,80,0,6,2,3,5.0,4.0,4.0,3,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
54.0,548,8.0,4,1,578,3,42,3,2,3,3780.0,23428,7,11,3,3,80,0,19,3,3,1.0,0.0,0.0,0,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
34.0,1303,2.0,4,1,579,4,62,2,1,3,2768.0,8416,3,12,3,3,80,1,14,3,3,7.0,3.0,5.0,7,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
46.0,1125,10.0,3,1,580,3,94,2,3,4,9071.0,11563,2,19,3,3,80,1,15,3,3,3.0,2.0,1.0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
31.0,1274,9.0,1,1,581,3,33,3,3,2,10648.0,14394,1,25,4,4,80,1,13,6,4,13.0,8.0,0.0,8,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
33.0,1277,15.0,1,1,582,2,56,3,3,3,13610.0,24619,7,12,3,4,80,0,15,2,4,7.0,6.0,7.0,7,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
33.0,587,10.0,1,1,584,1,38,1,1,4,3408.0,6705,7,13,3,1,80,3,8,2,3,4.0,3.0,1.0,3,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
30.0,413,7.0,1,1,585,4,57,3,1,2,2983.0,18398,0,14,3,1,80,0,4,3,3,3.0,2.0,1.0,2,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
35.0,1276,16.0,3,1,586,4,72,3,3,3,7632.0,14295,4,12,3,3,80,0,10,2,3,8.0,7.0,0.0,0,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
31.0,534,20.0,3,1,587,1,66,3,3,3,9824.0,22908,3,12,3,1,80,0,12,2,3,1.0,0.0,0.0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
34.0,988,23.0,3,1,590,2,43,3,3,1,9950.0,11533,9,15,3,3,80,3,11,2,3,3.0,2.0,0.0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
42.0,1474,5.0,2,1,591,2,97,3,1,3,2093.0,9260,4,17,3,4,80,1,8,4,3,2.0,2.0,2.0,0,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
36.0,635,10.0,4,1,592,2,32,3,3,4,9980.0,15318,1,14,3,4,80,0,10,3,2,10.0,3.0,7.5,7,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
22.0,1368,4.0,1,1,593,3,99,2,1,3,3894.0,9129,5,16,3,3,80,0,4,3,3,2.0,2.0,1.0,2,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
48.0,163,2.0,5,1,595,2,37,3,2,4,4051.0,19658,2,14,3,1,80,1,14,2,3,9.0,7.0,6.0,7,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
55.0,1117,18.0,5,1,597,1,83,3,4,2,16581.0,9873,3,23,4,4,80,0,37,2,3,10.0,9.0,7.0,7,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
41.0,267,10.0,2,1,599,4,56,3,2,4,6230.0,13430,7,14,3,4,80,0,16,3,3,14.0,3.0,1.0,10,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
35.0,619,1.0,3,1,600,2,85,3,2,3,4717.0,18659,9,11,3,3,80,0,15,2,3,11.0,9.0,6.0,9,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
40.0,302,6.0,3,1,601,2,75,3,4,3,13237.0,20364,7,15,3,3,80,0,22,3,3,18.0,6.0,5.0,13,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
39.0,443,8.0,1,1,602,3,48,3,1,3,3755.0,17872,1,11,3,1,80,1,8,3,3,8.0,3.0,0.0,7,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
31.0,828,2.0,1,1,604,2,77,3,2,4,6582.0,8346,4,13,3,3,80,0,10,2,4,6.0,5.0,0.0,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
42.0,319,24.0,3,1,605,4,56,3,3,1,7406.0,6950,1,21,4,4,80,1,10,5,2,10.0,9.0,5.0,8,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
45.0,561,2.0,3,1,606,4,61,3,2,2,4805.0,16177,0,19,3,2,80,1,9,3,4,8.0,7.0,3.0,7,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
26.0,426,17.0,4,1,608,2,58,3,1,3,2741.0,22808,0,11,3,2,80,1,8,2,2,7.0,7.0,1.0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29.0,232,19.0,3,1,611,4,34,3,2,4,4262.0,22645,4,12,3,2,80,2,8,2,4,3.0,2.0,1.0,2,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
33.0,922,1.0,5,1,612,1,95,4,4,3,16184.0,22578,4,19,3,3,80,1,10,2,3,6.0,1.0,0.0,5,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
31.0,688,7.0,3,1,613,3,44,2,3,4,11557.0,25291,9,21,4,3,80,1,10,3,2,5.0,4.0,0.0,1,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
18.0,1306,5.0,3,1,614,2,69,3,1,2,1878.0,8059,1,14,3,4,80,0,0,3,3,0.0,0.0,0.0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True
40.0,1094,28.0,3,1,615,3,58,1,3,1,10932.0,11373,3,15,3,3,80,1,20,2,3,1.0,0.0,0.0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
41.0,509,2.0,4,1,616,1,62,2,2,3,6811.0,2112,2,17,3,1,80,0,10,3,3,8.0,7.0,0.0,7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
26.0,775,29.0,2,1,618,1,45,3,2,3,4306.0,4267,5,12,3,1,80,2,8,5,3,0.0,0.0,0.0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
35.0,195,1.0,3,1,620,1,80,3,2,3,4859.0,6698,1,16,3,4,80,0,5,3,3,5.0,4.0,0.0,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
34.0,258,21.0,4,1,621,4,74,4,2,4,5337.0,19921,1,12,3,4,80,0,10,3,3,10.0,7.0,5.0,7,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
26.0,471,24.0,3,1,622,3,66,1,1,4,2340.0,23213,1,18,3,2,80,0,1,3,1,1.0,0.0,0.0,0,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True
37.0,799,1.0,3,1,623,2,59,3,3,4,7491.0,23848,4,17,3,4,80,0,12,3,4,6.0,5.0,1.0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
46.0,1034,18.0,1,1,624,1,86,3,3,3,10527.0,8984,5,11,3,4,80,0,28,3,2,2.0,2.0,1.0,2,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
41.0,1276,2.0,5,1,625,2,91,3,4,1,16581.0,5626,7,16,3,2,80,1,22,2,3,18.0,14.5,7.5,8,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
37.0,142,9.0,4,1,626,1,69,3,3,2,8834.0,24666,1,13,3,4,80,1,9,6,3,9.0,5.0,7.0,7,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
52.0,956,6.0,2,1,630,4,78,3,2,1,5577.0,22087,3,12,3,2,80,2,18,3,3,10.0,9.0,6.0,9,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
32.0,1474,11.0,4,1,631,4,60,4,2,3,4707.0,23914,8,12,3,4,80,0,6,2,3,4.0,2.0,1.0,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
24.0,535,24.0,3,1,632,4,38,3,1,4,2400.0,5530,0,13,3,3,80,2,3,3,3,2.0,2.0,2.0,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
38.0,1495,10.0,3,1,634,3,76,3,2,3,9824.0,22174,3,19,3,3,80,1,18,4,3,1.0,0.0,0.0,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.0,446,1.0,4,1,635,2,65,3,2,2,6447.0,15701,6,12,3,2,80,1,8,2,2,6.0,5.0,4.0,3,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
49.0,1245,18.0,4,1,638,4,58,2,5,3,16581.0,2125,1,17,3,3,80,1,31,5,3,18.0,9.0,0.0,9,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
24.0,691,23.0,3,1,639,2,89,4,1,4,2725.0,21630,1,11,3,2,80,2,6,3,3,6.0,5.0,1.0,4,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True
26.0,703,28.0,2,1,641,1,66,3,2,2,6272.0,7428,1,20,4,4,80,2,6,5,4,5.0,3.0,1.0,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
24.0,823,17.0,2,1,643,4,94,2,1,2,2127.0,9100,1,21,4,4,80,1,1,2,3,1.0,0.0,0.0,0,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
50.0,1246,3.0,3,1,644,1,99,3,5,2,16581.0,7999,1,11,3,3,80,1,32,2,3,18.0,5.0,7.5,7,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
25.0,622,13.0,1,1,645,2,40,3,1,3,2096.0,26376,1,11,3,3,80,0,7,1,3,7.0,4.0,0.0,6,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
24.0,1287,7.0,3,1,647,1,55,3,1,3,2886.0,14168,1,16,3,4,80,1,6,4,3,6.0,3.0,1.0,2,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
30.0,448,12.0,4,1,648,2,74,2,1,1,2033.0,14470,1,18,3,3,80,1,1,2,4,1.0,0.0,0.0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
34.0,254,1.0,2,1,649,2,83,2,1,4,3622.0,22794,1,13,3,4,80,1,6,3,3,6.0,5.0,1.0,3,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
31.0,1365,13.0,4,1,650,2,46,3,2,1,4233.0,11512,2,17,3,3,80,0,9,2,1,3.0,1.0,1.0,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
35.0,538,25.0,2,1,652,1,54,2,2,4,3681.0,14004,4,14,3,4,80,0,9,3,3,3.0,2.0,0.0,2,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
31.0,525,6.0,4,1,653,1,66,4,2,4,5460.0,6219,4,22,4,4,80,2,13,4,4,7.0,7.0,5.0,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
27.0,798,6.0,4,1,655,1,66,2,1,3,2187.0,5013,0,12,3,3,80,2,6,5,2,5.0,3.0,0.0,3,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
37.0,558,2.0,3,1,656,4,75,3,2,3,9602.0,3010,4,11,3,3,80,1,17,3,2,3.0,0.0,1.0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
20.0,959,1.0,3,1,657,4,83,2,1,2,2836.0,11757,1,13,3,4,80,0,1,0,4,1.0,0.0,0.0,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
42.0,622,2.0,4,1,659,3,81,3,2,4,4089.0,5718,1,13,3,2,80,2,10,4,3,10.0,2.0,2.0,2,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43.0,782,6.0,4,1,661,2,50,2,4,4,16581.0,2671,4,14,3,3,80,1,21,3,2,1.0,0.0,0.0,0,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
38.0,362,1.0,1,1,662,3,43,3,1,1,2619.0,14561,3,17,3,4,80,0,8,3,2,0.0,0.0,0.0,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
43.0,1001,9.0,5,1,663,4,72,3,2,3,5679.0,19627,3,13,3,2,80,1,10,3,3,8.0,7.0,4.0,7,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
48.0,1236,1.0,4,1,664,4,40,2,4,1,15402.0,17997,7,11,3,1,80,1,21,3,1,3.0,2.0,0.0,2,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
44.0,1112,1.0,4,1,665,1,50,2,2,3,5985.0,26894,4,11,3,2,80,0,10,1,4,2.0,2.0,0.0,2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
34.0,204,14.0,3,1,666,3,31,3,1,3,2579.0,2912,1,18,3,4,80,2,8,3,3,8.0,2.0,0.0,6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
